gene_id gene_desc
ENSG00000182095.14 TNRC18
ENSG00000075624.13 ACTB
ENSG00000011275.18 RNF216
ENSG00000122674.11 CCZ1
ENSG00000106305.9 AIMP2
ENSG00000086232.12 EIF2AK1
ENSG00000008256.15 CYTH3
ENSG00000178397.12 FAM220A
ENSG00000136238.17 RAC1
ENSG00000164535.14 DAGLB
ENSG00000136240.9 KDELR2
ENSG00000136247.14 ZDHHC4
ENSG00000146576.12 C7orf26
ENSG00000236609.3 ZNF853
ENSG00000205903.6 ZNF316
ENSG00000215018.9 COL28A1
ENSG00000272732.1 RP5-1159O4.2
ENSG00000272894.5 RP5-1159O4.1
ENSG00000164654.15 MIOS
ENSG00000219545.11 UMAD1
ENSG00000189043.9 NDUFA4
ENSG00000106511.5 MEOX2
ENSG00000106524.8 ANKMY2
ENSG00000136261.14 BZW2
ENSG00000106537.7 TSPAN13
ENSG00000071189.21 SNX13
ENSG00000105849.5 TWISTNB
ENSG00000136244.11 IL6
ENSG00000196683.10 TOMM7
ENSG00000122591.11 FAM126A
ENSG00000136243.16 NUPL2
ENSG00000136235.15 GPNMB
ENSG00000156928.4 MALSU1
ENSG00000164548.10 TRA2A
ENSG00000105926.15 MPP6
ENSG00000105928.13 DFNA5
ENSG00000172115.8 CYCS
ENSG00000273237.1 CTB-119C2.1
ENSG00000122566.20 HNRNPA2B1
ENSG00000122565.18 CBX3
ENSG00000197576.13 HOXA4
ENSG00000106004.4 HOXA5
ENSG00000122592.7 HOXA7
ENSG00000078399.17 HOXA9
ENSG00000253293.4 HOXA10
ENSG00000005073.5 HOXA11
ENSG00000106049.8 HIBADH
ENSG00000106052.13 TAX1BP1
ENSG00000106066.14 CPVL
ENSG00000122574.10 WIPF3
ENSG00000180354.15 MTURN
ENSG00000235859.5 AC006978.6
ENSG00000006625.17 GGCT
ENSG00000196295.11 AC005154.6
ENSG00000106105.13 GARS
ENSG00000240583.11 AQP1
ENSG00000106355.9 LSM5
ENSG00000170852.10 KBTBD2
ENSG00000205763.13 RP9P
ENSG00000122642.10 FKBP9
ENSG00000122643.18 NT5C3A
ENSG00000164610.8 RP9
ENSG00000122557.9 HERPUD2
ENSG00000122545.18 SEPT7
ENSG00000122547.10 EEPD1
ENSG00000106483.11 SFRP4
ENSG00000086289.11 EPDR1
ENSG00000010270.13 STARD3NL
ENSG00000241127.7 YAE1D1
ENSG00000006451.7 RALA
ENSG00000065883.14 CDK13
ENSG00000106588.10 PSMA2
ENSG00000106591.3 MRPL32
ENSG00000164543.5 STK17A
ENSG00000106605.10 BLVRA
ENSG00000062582.13 MRPS24
ENSG00000106608.16 URGCP
ENSG00000078967.12 UBE2D4
ENSG00000136279.20 DBNL
ENSG00000122678.16 POLM
ENSG00000106624.10 AEBP1
ENSG00000106628.10 POLD2
ENSG00000106636.7 YKT6
ENSG00000058404.19 CAMK2B
ENSG00000015676.17 NUDCD3
ENSG00000146677.7 AC004453.8
ENSG00000136271.10 DDX56
ENSG00000158604.14 TMED4
ENSG00000105953.14 OGDH
ENSG00000122515.14 ZMIZ2
ENSG00000196262.13 PPIA
ENSG00000105968.18 H2AFV
ENSG00000146676.8 PURB
ENSG00000136280.15 CCM2
ENSG00000136270.13 TBRG4
ENSG00000122679.8 RAMP3
ENSG00000214765.8 SEPT7P2
ENSG00000146674.14 IGFBP3
ENSG00000136205.16 TNS3
ENSG00000183696.13 UPP1
ENSG00000106070.17 GRB10
ENSG00000106078.17 COBL
ENSG00000132432.13 SEC61G
ENSG00000146648.17 EGFR
ENSG00000132434.9 LANCL2
ENSG00000154978.12 VOPP1
ENSG00000226278.1 PSPHP1
ENSG00000146729.9 GBAS
ENSG00000239789.5 MRPS17
ENSG00000146731.10 CCT6A
ENSG00000129103.17 SUMF2
ENSG00000164776.9 PHKG1
ENSG00000106153.12 CHCHD2
ENSG00000196715.5 VKORC1L1
ENSG00000169919.16 GUSB
ENSG00000126522.16 ASL
ENSG00000241258.6 CRCP
ENSG00000106609.16 TMEM248
ENSG00000126524.9 SBDS
ENSG00000198874.12 TYW1
ENSG00000106610.14 STAG3L4
ENSG00000235475.1 LINC01372
ENSG00000158321.15 AUTS2
ENSG00000225648.5 SBDSP1
ENSG00000196313.11 POM121
ENSG00000130305.16 NSUN5
ENSG00000188763.4 FZD9
ENSG00000009954.10 BAZ1B
ENSG00000106635.7 BCL7B
ENSG00000009950.15 MLXIPL
ENSG00000176410.7 DNAJC30
ENSG00000071462.11 WBSCR22
ENSG00000106077.18 ABHD11
ENSG00000049540.16 ELN
ENSG00000106683.14 LIMK1
ENSG00000106682.14 EIF4H
ENSG00000049541.10 RFC2
ENSG00000006704.10 GTF2IRD1
ENSG00000263001.5 GTF2I
ENSG00000274070.1 GATSL2
ENSG00000274523.4 RCC1L
ENSG00000223705.9 NSUN5P1
ENSG00000272391.5 POM121C
ENSG00000005486.16 RHBDD2
ENSG00000127948.15 POR
ENSG00000189077.10 TMEM120A
ENSG00000127952.16 STYXL1
ENSG00000146701.11 MDH2
ENSG00000106211.8 HSPB1
ENSG00000170027.6 YWHAG
ENSG00000146707.14 POMZP3
ENSG00000127947.15 PTPN12
ENSG00000135211.5 TMEM60
ENSG00000006576.16 PHTF2
ENSG00000135218.17 CD36
ENSG00000075223.13 SEMA3C
ENSG00000153956.15 CACNA2D1
ENSG00000135164.18 DMTF1
ENSG00000075142.13 SRI
ENSG00000127954.12 STEAP4
ENSG00000157224.15 CLDN12
ENSG00000127914.16 AKAP9
ENSG00000001631.15 KRIT1
ENSG00000001629.9 ANKIB1
ENSG00000157259.6 GATAD1
ENSG00000127980.15 PEX1
ENSG00000127993.15 RBM48
ENSG00000127920.5 GNG11
ENSG00000164692.17 COL1A2
ENSG00000127995.16 CASD1
ENSG00000127990.15 SGCE
ENSG00000105854.12 PON2
ENSG00000005981.12 ASB4
ENSG00000004799.7 PDK4
ENSG00000158560.14 DYNC1I1
ENSG00000004864.13 SLC25A13
ENSG00000127922.9 SEM1
ENSG00000070669.16 ASNS
ENSG00000183444.10 OR7E38P
ENSG00000243554.1 AC004967.7
ENSG00000164715.5 LMTK2
ENSG00000205356.9 TECPR1
ENSG00000164713.9 BRI3
ENSG00000106236.3 NPTX2
ENSG00000196367.12 TRRAP
ENSG00000198742.9 SMURF1
ENSG00000241685.9 ARPC1A
ENSG00000130429.12 ARPC1B
ENSG00000106244.12 PDAP1
ENSG00000106245.10 BUD31
ENSG00000106246.17 PTCD1
ENSG00000160917.14 CPSF4
ENSG00000241468.7 ATP5J2
ENSG00000160908.14 ZNF394
ENSG00000197343.10 ZNF655
ENSG00000106261.16 ZKSCAN1
ENSG00000166529.14 ZSCAN21
ENSG00000166526.16 ZNF3
ENSG00000168090.9 COPS6
ENSG00000166508.17 MCM7
ENSG00000221838.9 AP4M1
ENSG00000106290.14 TAF6
ENSG00000188186.10 LAMTOR4
ENSG00000066923.17 STAG3
ENSG00000239521.7 GATS
ENSG00000213413.2 PVRIG
ENSG00000078319.9 PMS2P1
ENSG00000242294.6 STAG3L5P
ENSG00000121716.20 PILRB
ENSG00000146834.13 MEPCE
ENSG00000160813.6 PPP1R35
ENSG00000166925.8 TSC22D4
ENSG00000205307.11 SAP25
ENSG00000077454.15 LRCH4
ENSG00000106333.12 PCOLCE
ENSG00000106330.11 MOSPD3
ENSG00000172354.9 GNB2
ENSG00000146830.9 GIGYF1
ENSG00000172336.4 POP7
ENSG00000196411.9 EPHB4
ENSG00000087077.13 TRIP6
ENSG00000087087.18 SRRT
ENSG00000087085.13 ACHE
ENSG00000169871.12 TRIM56
ENSG00000106366.8 SERPINE1
ENSG00000106397.11 PLOD3
ENSG00000106400.11 ZNHIT1
ENSG00000214253.8 FIS1
ENSG00000128581.15 IFT22
ENSG00000257923.9 CUX1
ENSG00000160999.10 SH2B2
ENSG00000128563.13 PRKRIP1
ENSG00000161036.12 LRWD1
ENSG00000005075.15 POLR2J
ENSG00000170667.14 RASA4B
ENSG00000105808.17 RASA4
ENSG00000267368.1 UPK3BL
ENSG00000233297.4 RASA4DP
ENSG00000170632.13 ARMC10
ENSG00000105819.13 PMPCB
ENSG00000105821.14 DNAJC2
ENSG00000161057.11 PSMC2
ENSG00000239569.3 KMT2E-AS1
ENSG00000005483.20 KMT2E
ENSG00000135250.16 SRPK2
ENSG00000091127.13 PUS7
ENSG00000135249.7 RINT1
ENSG00000008282.8 SYPL1
ENSG00000105835.11 NAMPT
ENSG00000105856.13 HBP1
ENSG00000164597.13 COG5
ENSG00000075790.10 BCAP29
ENSG00000105879.11 CBLL1
ENSG00000091140.13 DLD
ENSG00000091136.13 LAMB1
ENSG00000135241.16 PNPLA8
ENSG00000177683.13 THAP5
ENSG00000128590.4 DNAJB9
ENSG00000173114.12 LRRN3
ENSG00000006652.13 IFRD1
ENSG00000181016.9 LSMEM1
ENSG00000214194.8 LINC00998
ENSG00000154415.7 PPP1R3A
ENSG00000135272.10 MDFIC
ENSG00000105971.14 CAV2
ENSG00000105974.11 CAV1
ENSG00000105976.14 MET
ENSG00000198898.13 CAPZA2
ENSG00000106034.17 CPED1
ENSG00000196937.10 FAM3C
ENSG00000008311.14 AASS
ENSG00000128609.14 NDUFA5
ENSG00000146809.12 ASB15
ENSG00000170807.11 LMOD2
ENSG00000106299.7 WASL
ENSG00000272686.1 RP11-390E23.6
ENSG00000179562.2 GCC1
ENSG00000004059.10 ARF5
ENSG00000197157.10 SND1
ENSG00000280828.1 RP11-274B21.1
ENSG00000281896.1 RP11-274B21.13
ENSG00000243302.3 RP11-274B21.2
ENSG00000230715.3 RP11-274B21.4
ENSG00000229413.2 RP11-274B21.12
ENSG00000243679.1 RP11-274B21.3
ENSG00000128595.16 CALU
ENSG00000128591.15 FLNC
ENSG00000242902.1 RP11-309L24.2
ENSG00000128524.4 ATP6V1F
ENSG00000272899.3 RP11-309L24.4
ENSG00000224163.4 RP11-309L24.6
ENSG00000064419.13 TNPO3
ENSG00000158457.5 TSPAN33
ENSG00000158467.16 AHCYL2
ENSG00000128578.9 STRIP2
ENSG00000106459.14 NRF1
ENSG00000186591.11 UBE2H
ENSG00000091732.15 ZC3HC1
ENSG00000128607.13 KLHDC10
ENSG00000091704.9 CPA1
ENSG00000158623.14 COPG2
ENSG00000231721.6 LINC-PINT
ENSG00000128585.17 MKLN1
ENSG00000128567.16 PODXL
ENSG00000106554.11 CHCHD3
ENSG00000283041.1 RP11-371A22.1
ENSG00000131558.14 EXOC4
ENSG00000085662.13 AKR1B1
ENSG00000198074.9 AKR1B10
ENSG00000227471.8 AKR1B15
ENSG00000172331.11 BPGM
ENSG00000122786.19 CALD1
ENSG00000122783.16 C7orf49
ENSG00000146859.6 TMEM140
ENSG00000272941.1 RP11-134L10.1
ENSG00000105875.13 WDR91
ENSG00000080802.18 CNOT4
ENSG00000155561.14 NUP205
ENSG00000243317.7 C7orf73
ENSG00000105887.10 MTPN
ENSG00000157741.14 UBN2
ENSG00000164898.12 FMC1
ENSG00000146963.17 LUC7L2
ENSG00000064393.15 HIPK2
ENSG00000006459.10 KDM7A
ENSG00000260231.1 JHDM1D-AS1
ENSG00000133606.10 MKRN1
ENSG00000133597.10 ADCK2
ENSG00000090266.12 NDUFB2
ENSG00000090263.15 MRPS33
ENSG00000106028.10 SSBP1
ENSG00000204983.13 PRSS1
ENSG00000275896.5 PRSS2
ENSG00000197448.13 GSTK1
ENSG00000188037.10 CLCN1
ENSG00000232533.1 AC093673.5
ENSG00000159840.15 ZYX
ENSG00000055130.15 CUL1
ENSG00000155660.10 PDIA4
ENSG00000170265.11 ZNF282
ENSG00000204946.9 ZNF783
ENSG00000196453.7 ZNF777
ENSG00000133624.13 ZNF767P
ENSG00000171130.17 ATP6V0E2
ENSG00000106538.9 RARRES2
ENSG00000214022.11 REPIN1
ENSG00000171115.3 GIMAP8
ENSG00000179144.4 GIMAP7
ENSG00000133574.9 GIMAP4
ENSG00000196329.11 GIMAP5
ENSG00000106565.17 TMEM176B
ENSG00000002933.7 TMEM176A
ENSG00000213199.7 ASIC3
ENSG00000164889.13 SLC4A2
ENSG00000164896.19 FASTK
ENSG00000164897.12 TMUB1
ENSG00000133612.18 AGAP3
ENSG00000146926.10 ASB10
ENSG00000033050.7 ABCF2
ENSG00000033100.16 CHPF2
ENSG00000082014.16 SMARCD3
ENSG00000013374.15 NUB1
ENSG00000106615.9 RHEB
ENSG00000106617.13 PRKAG2
ENSG00000178234.12 GALNT11
ENSG00000055609.17 KMT2C
ENSG00000261455.1 LINC01003
ENSG00000133627.17 ACTR3B
ENSG00000273344.1 PAXIP1-AS1
ENSG00000186480.12 INSIG1
ENSG00000184863.10 RBM33
ENSG00000146909.7 NOM1
ENSG00000009335.17 UBE3C
ENSG00000105993.14 DNAJB6
ENSG00000117868.15 ESYT2
ENSG00000126870.15 WDR60
ENSG00000253982.1 CTD-2336O2.1
ENSG00000036448.9 MYOM2
ENSG00000155189.11 AGPAT5
ENSG00000173281.4 PPP1R3B
ENSG00000173273.15 TNKS
ENSG00000171056.7 SOX7
ENSG00000254093.8 PINX1
ENSG00000154328.15 NEIL2
ENSG00000079459.12 FDFT1
ENSG00000164733.20 CTSB
ENSG00000154359.12 LONRF1
ENSG00000104219.12 ZDHHC2
ENSG00000198791.11 CNOT7
ENSG00000155975.9 VPS37A
ENSG00000003989.17 SLC7A2
ENSG00000104213.12 PDGFRL
ENSG00000129422.14 MTUS1
ENSG00000078674.17 PCM1
ENSG00000104763.18 ASAH1
ENSG00000104613.11 INTS10
ENSG00000175445.14 LPL
ENSG00000147416.10 ATP6V1B2
ENSG00000130227.16 XPO7
ENSG00000158856.17 DMTN
ENSG00000158863.21 FAM160B2
ENSG00000168487.17 BMP1
ENSG00000168495.12 POLR3D
ENSG00000104635.13 SLC39A14
ENSG00000120910.14 PPP3CC
ENSG00000120896.13 SORBS3
ENSG00000120913.23 PDLIM2
ENSG00000158941.16 CCAR2
ENSG00000147439.12 BIN3
ENSG00000134020.7 PEBP4
ENSG00000008853.16 RHOBTB2
ENSG00000120889.12 TNFRSF10B
ENSG00000147457.13 CHMP7
ENSG00000104679.10 R3HCC1
ENSG00000197217.12 ENTPD4
ENSG00000147454.13 SLC25A37
ENSG00000104756.15 KCTD9
ENSG00000221914.9 PPP2R2A
ENSG00000104765.15 BNIP3L
ENSG00000092964.17 DPYSL2
ENSG00000120915.13 EPHX2
ENSG00000120885.21 CLU
ENSG00000147419.17 CCDC25
ENSG00000168079.16 SCARA5
ENSG00000134014.16 ELP3
ENSG00000186918.13 ZNF395
ENSG00000012232.8 EXTL3
ENSG00000104299.14 INTS9
ENSG00000133872.13 SARAF
ENSG00000104671.7 DCTN6
ENSG00000157110.15 RBPMS
ENSG00000197265.8 GTF2E2
ENSG00000104687.12 GSR
ENSG00000104695.12 PPP2CB
ENSG00000198042.10 MAK16
ENSG00000133874.1 RNF122
ENSG00000133878.8 DUSP26
ENSG00000183779.6 ZNF703
ENSG00000147471.11 PROSC
ENSG00000104221.12 BRF2
ENSG00000187840.4 EIF4EBP1
ENSG00000129691.15 ASH2L
ENSG00000175324.9 LSM1
ENSG00000085788.13 DDHD2
ENSG00000077782.19 FGFR1
ENSG00000253570.1 RNF5P1
ENSG00000147526.19 TACC1
ENSG00000169490.16 TM2D2
ENSG00000168615.11 ADAM9
ENSG00000176907.4 C8orf4
ENSG00000147533.16 GOLGA7
ENSG00000158669.11 GPAT4
ENSG00000029534.19 ANK1
ENSG00000253389.2 RP11-930P14.1
ENSG00000083168.9 KAT6A
ENSG00000104368.17 PLAT
ENSG00000104365.13 IKBKB
ENSG00000070501.11 POLB
ENSG00000078668.13 VDAC3
ENSG00000168575.9 SLC20A2
ENSG00000176209.11 SMIM19
ENSG00000131931.8 THAP1
ENSG00000168172.8 HOOK3
ENSG00000168522.12 FNTA
ENSG00000165102.14 HGSNAT
ENSG00000164808.16 SPIDR
ENSG00000221869.4 CEBPD
ENSG00000253729.7 PRKDC
ENSG00000104738.16 MCM4
ENSG00000169139.11 UBE2V2
ENSG00000168333.13 C8orf22
ENSG00000168300.13 PCMTD1
ENSG00000023287.12 RB1CC1
ENSG00000047249.17 ATP6V1H
ENSG00000187735.13 TCEA1
ENSG00000120992.17 LYPLA1
ENSG00000137547.8 MRPL15
ENSG00000164736.5 SOX17
ENSG00000137574.10 TGS1
ENSG00000008988.9 RPS20
ENSG00000170791.17 CHCHD7
ENSG00000104331.8 IMPAD1
ENSG00000169122.11 FAM110B
ENSG00000215114.8 UBXN2B
ENSG00000137575.11 SDCBP
ENSG00000035681.7 NSMAF
ENSG00000104388.14 RAB2A
ENSG00000171316.11 CHD7
ENSG00000198363.17 ASPH
ENSG00000185728.16 YTHDF3
ENSG00000104442.9 ARMC1
ENSG00000066855.15 MTFR1
ENSG00000272155.1 RP11-707M3.3
ENSG00000205268.10 PDE7A
ENSG00000147573.16 TRIM55
ENSG00000179041.3 RRS1
ENSG00000147576.15 ADHFE1
ENSG00000245910.8 SNHG6
ENSG00000121022.13 COPS5
ENSG00000104218.14 CSPP1
ENSG00000066777.8 ARFGEF1
ENSG00000137571.10 SLCO5A1
ENSG00000140396.12 NCOA2
ENSG00000067167.7 TRAM1
ENSG00000147592.8 LACTB2
ENSG00000147604.13 RPL7
ENSG00000040341.17 STAU2
ENSG00000104343.19 UBE2W
ENSG00000154582.16 ELOC
ENSG00000175606.10 TMEM70
ENSG00000104369.4 JPH1
ENSG00000164751.14 PEX2
ENSG00000171033.12 PKIA
ENSG00000260398.1 RP11-594N15.3
ENSG00000164683.16 HEY1
ENSG00000147586.9 MRPS28
ENSG00000164687.10 FABP5
ENSG00000170323.8 FABP4
ENSG00000133731.9 IMPA1
ENSG00000104231.10 ZFAND1
ENSG00000176731.11 C8orf59
ENSG00000164879.6 CA3
ENSG00000104267.9 CA2
ENSG00000123124.13 WWP1
ENSG00000176623.11 RMDN1
ENSG00000085719.12 CPNE3
ENSG00000164823.9 OSGIN2
ENSG00000104320.13 NBN
ENSG00000104325.6 DECR1
ENSG00000180694.13 TMEM64
ENSG00000155099.7 TMEM55A
ENSG00000253738.1 OTUD6B-AS1
ENSG00000155100.10 OTUD6B
ENSG00000164951.15 PDP1
ENSG00000164949.7 GEM
ENSG00000164944.11 KIAA1429
ENSG00000164941.13 INTS8
ENSG00000164938.13 TP53INP1
ENSG00000175895.3 PLEKHF2
ENSG00000156467.9 UQCRB
ENSG00000156469.8 MTERF3
ENSG00000156471.12 PTDSS1
ENSG00000169439.11 SDC2
ENSG00000180543.4 TSPYL5
ENSG00000147649.9 MTDH
ENSG00000104341.16 LAPTM4B
ENSG00000156482.10 RPL30
ENSG00000132541.10 RIDA
ENSG00000253948.1 RP11-410L14.2
ENSG00000164919.10 COX6C
ENSG00000147669.10 POLR2K
ENSG00000034677.12 RNF19A
ENSG00000186106.11 ANKRD46
ENSG00000070756.15 PABPC1
ENSG00000164924.17 YWHAZ
ENSG00000261087.1 KB-1460A1.5
ENSG00000120963.11 ZNF706
ENSG00000048392.11 RRM2B
ENSG00000246263.2 UBR5-AS1
ENSG00000104517.12 UBR5
ENSG00000155090.14 KLF10
ENSG00000155096.13 AZIN1
ENSG00000155097.11 ATP6V1C1
ENSG00000164933.11 SLC25A32
ENSG00000164934.13 DCAF13
ENSG00000164830.18 OXR1
ENSG00000174429.3 ABRA
ENSG00000154188.9 ANGPT1
ENSG00000104408.9 EIF3E
ENSG00000104412.7 EMC2
ENSG00000120533.12 ENY2
ENSG00000147654.14 EBAG9
ENSG00000147677.10 EIF3H
ENSG00000164754.14 RAD21
ENSG00000164758.7 MED30
ENSG00000136960.12 ENPP2
ENSG00000155792.9 DEPTOR
ENSG00000254343.2 RP11-760H22.2
ENSG00000172172.7 MRPL13
ENSG00000172164.13 SNTB1
ENSG00000178764.7 ZHX2
ENSG00000136986.9 DERL1
ENSG00000189376.11 C8orf76
ENSG00000156802.12 ATAD2
ENSG00000156795.6 WDYHV1
ENSG00000156804.7 FBXO32
ENSG00000175946.8 KLHL38
ENSG00000176853.15 FAM91A1
ENSG00000164983.7 TMEM65
ENSG00000183665.5 TRMT12
ENSG00000170881.4 RNF139
ENSG00000147687.18 TATDN1
ENSG00000147684.7 NDUFB9
ENSG00000170873.18 MTSS1
ENSG00000164961.15 WASHC5
ENSG00000156831.7 NSMCE2
ENSG00000173334.3 TRIB1
ENSG00000136997.16 MYC
ENSG00000153310.19 FAM49B
ENSG00000153317.14 ASAP1
ENSG00000132294.14 EFR3A
ENSG00000129292.20 PHF20L1
ENSG00000104419.14 NDRG1
ENSG00000008513.14 ST3GAL1
ENSG00000066827.15 ZFAT
ENSG00000259820.1 AC083843.1
ENSG00000131773.13 KHDRBS3
ENSG00000167632.14 TRAPPC9
ENSG00000104472.9 CHRAC1
ENSG00000123908.11 AGO2
ENSG00000169398.19 PTK2
ENSG00000105339.10 DENND3
ENSG00000244998.1 CTD-3064M3.4
ENSG00000184489.11 PTP4A3
ENSG00000271959.1 CTD-3064M3.7
ENSG00000130193.7 THEM6
ENSG00000160932.10 LY6E
ENSG00000277494.1 GPIHBP1
ENSG00000182759.3 MAFA
ENSG00000014164.6 ZC3H3
ENSG00000104518.10 GSDMD
ENSG00000147813.15 NAPRT
ENSG00000104529.17 EEF1D
ENSG00000104522.15 TSTA3
ENSG00000180900.18 SCRIB
ENSG00000179950.13 PUF60
ENSG00000185189.17 NRBP2
ENSG00000178209.14 PLEC
ENSG00000178685.13 PARP10
ENSG00000178719.16 GRINA
ENSG00000178814.16 OPLAH
ENSG00000178896.8 EXOSC4
ENSG00000197858.10 GPAA1
ENSG00000179091.4 CYC1
ENSG00000179526.16 SHARPIN
ENSG00000179632.9 MAF1
ENSG00000235173.6 HGH1
ENSG00000261236.7 BOP1
ENSG00000260428.2 SCX
ENSG00000185122.10 HSF1
ENSG00000185000.11 DGAT1
ENSG00000185803.8 SLC52A2
ENSG00000182325.10 FBXL6
ENSG00000071894.16 CPSF1
ENSG00000160948.13 VPS28
ENSG00000187954.12 CYHR1
ENSG00000160972.9 PPP1R16A
ENSG00000167701.13 GPT
ENSG00000167700.8 MFSD3
ENSG00000160959.7 LRRC14
ENSG00000213563.6 C8orf82
ENSG00000198169.8 ZNF251
ENSG00000161016.17 RPL8
ENSG00000147789.15 ZNF7
ENSG00000170619.9 COMMD5
ENSG00000170631.14 ZNF16
ENSG00000182307.12 C8orf33
ENSG00000181404.15 WASHC1
ENSG00000107104.18 KANK1
ENSG00000080503.22 SMARCA2
ENSG00000147852.15 VLDLR
ENSG00000080608.9 PUM3
ENSG00000106993.11 CDC37L1
ENSG00000147853.16 AK3
ENSG00000120158.11 RCL1
ENSG00000096968.13 JAK2
ENSG00000107020.9 PLGRKT
ENSG00000107036.11 RIC1
ENSG00000183354.11 KIAA2026
ENSG00000137040.9 RANBP6
ENSG00000147854.16 UHRF2
ENSG00000137038.7 TMEM261
ENSG00000107186.16 MPDZ
ENSG00000147862.15 NFIB
ENSG00000214110.3 LDHAP4
ENSG00000164975.15 SNAPC3
ENSG00000164985.14 PSIP1
ENSG00000155876.5 RRAGA
ENSG00000147872.9 PLIN2
ENSG00000137154.12 RPS6
ENSG00000147883.10 CDKN2B
ENSG00000198680.4 TUSC1
ENSG00000137055.14 PLAA
ENSG00000096872.15 IFT74
ENSG00000120162.9 MOB3B
ENSG00000147894.14 C9orf72
ENSG00000122729.18 ACO1
ENSG00000197579.7 TOPORS
ENSG00000165264.10 NDUFB6
ENSG00000137074.18 APTX
ENSG00000086061.15 DNAJA1
ENSG00000122692.8 SMU1
ENSG00000086062.12 B4GALT1
ENSG00000107262.18 BAG1
ENSG00000086065.13 CHMP5
ENSG00000086102.18 NFX1
ENSG00000165269.12 AQP7
ENSG00000165271.16 NOL6
ENSG00000107341.4 UBE2R2
ENSG00000137073.21 UBAP2
ENSG00000198876.12 DCAF12
ENSG00000165006.13 UBAP1
ENSG00000164978.17 NUDT2
ENSG00000164976.8 KIAA1161
ENSG00000164970.14 FAM219A
ENSG00000122756.14 CNTFR
ENSG00000164967.9 RPP25L
ENSG00000137100.15 DCTN3
ENSG00000147955.16 SIGMAR1
ENSG00000213930.11 GALT
ENSG00000137070.17 IL11RA
ENSG00000137077.7 CCL21
ENSG00000137094.14 DNAJB5
ENSG00000273597.1 RP11-392A14.9
ENSG00000279489.1 RP11-392A14.8
ENSG00000165280.15 VCP
ENSG00000165283.15 STOML2
ENSG00000005238.19 FAM214B
ENSG00000198722.14 UNC13B
ENSG00000198853.11 RUSC2
ENSG00000215187.10 FAM166B
ENSG00000107140.15 TESK1
ENSG00000159884.11 CCDC107
ENSG00000198467.13 TPM2
ENSG00000137076.20 TLN1
ENSG00000107175.11 CREB3
ENSG00000070610.14 GBA2
ENSG00000107185.9 RGP1
ENSG00000159899.14 NPR2
ENSG00000137133.10 HINT2
ENSG00000137103.16 TMEM8B
ENSG00000213866.3 YBX1P10
ENSG00000122705.16 CLTA
ENSG00000137075.17 RNF38
ENSG00000281649.1 EBLN3P
ENSG00000137106.17 GRHPR
ENSG00000137054.15 POLR1E
ENSG00000147912.12 FBXO10
ENSG00000175768.12 TOMM5
ENSG00000107338.9 SHB
ENSG00000137124.7 ALDH1B1
ENSG00000154330.12 PGM5
ENSG00000187866.8 FAM122A
ENSG00000165060.11 FXN
ENSG00000119139.17 TJP2
ENSG00000135063.17 FAM189A2
ENSG00000188647.12 PTAR1
ENSG00000165072.9 MAMDC2
ENSG00000198887.8 SMC5
ENSG00000119138.4 KLF9
ENSG00000135048.13 TMEM2
ENSG00000107362.13 ABHD17B
ENSG00000236060.2 HSPB1P1
ENSG00000107372.12 ZFAND5
ENSG00000165092.12 ALDH1A1
ENSG00000135046.13 ANXA1
ENSG00000106733.20 NMRK1
ENSG00000134996.11 OSTF1
ENSG00000135002.11 RFK
ENSG00000106772.17 PRUNE2
ENSG00000197969.11 VPS13A
ENSG00000156052.10 GNAQ
ENSG00000106829.18 TLE4
ENSG00000196781.14 TLE1
ENSG00000172159.15 FRMD3
ENSG00000135018.13 UBQLN1
ENSG00000254473.1 RP11-522I20.3
ENSG00000165113.12 GKAP1
ENSG00000165119.20 HNRNPK
ENSG00000235298.1 RP11-575L7.8
ENSG00000135049.15 AGTPBP1
ENSG00000165121.11 RP11-213G2.3
ENSG00000135040.15 NAA35
ENSG00000135070.14 ISCA1
ENSG00000083223.17 ZCCHC6
ENSG00000180447.6 GAS1
ENSG00000135047.14 CTSL
ENSG00000123975.4 CKS2
ENSG00000187742.14 SECISBP2
ENSG00000187764.11 SEMA4D
ENSG00000130222.10 GADD45G
ENSG00000148090.11 AUH
ENSG00000165030.3 NFIL3
ENSG00000090054.13 SPTLC1
ENSG00000196305.17 IARS
ENSG00000198000.11 NOL8
ENSG00000106819.11 ASPN
ENSG00000185963.13 BICD2
ENSG00000165233.17 CARD19
ENSG00000131669.9 NINJ1
ENSG00000165238.16 WNK2
ENSG00000188938.15 FAM120AOS
ENSG00000048828.16 FAM120A
ENSG00000197724.10 PHF2
ENSG00000148110.15 MFSD14B
ENSG00000130957.4 FBP2
ENSG00000148120.16 C9orf3
ENSG00000130956.13 HABP4
ENSG00000158122.11 AAED1
ENSG00000136842.13 TMOD1
ENSG00000136925.14 TSTD2
ENSG00000136937.12 NCBP1
ENSG00000136936.10 XPA
ENSG00000136938.8 ANP32B
ENSG00000095380.10 NANS
ENSG00000204291.10 COL15A1
ENSG00000106799.12 TGFBR1
ENSG00000119523.9 ALG2
ENSG00000106803.9 SEC61B
ENSG00000119508.17 NR4A3
ENSG00000136874.10 STX17
ENSG00000023318.7 ERP44
ENSG00000136891.13 TEX10
ENSG00000066697.14 MSANTD3
ENSG00000170681.6 MURC
ENSG00000136897.7 MRPL50
ENSG00000136870.10 ZNF189
ENSG00000155827.11 RNF20
