gene_id gene_desc
ENSG00000136279.20 DBNL
ENSG00000122678.16 POLM
ENSG00000106624.10 AEBP1
ENSG00000106628.10 POLD2
ENSG00000106636.7 YKT6
ENSG00000015676.17 NUDCD3
ENSG00000146677.7 AC004453.8
ENSG00000136271.10 DDX56
ENSG00000158604.14 TMED4
ENSG00000105953.14 OGDH
ENSG00000122515.14 ZMIZ2
ENSG00000196262.13 PPIA
ENSG00000105968.18 H2AFV
ENSG00000146676.8 PURB
ENSG00000232956.8 SNHG15
ENSG00000136280.15 CCM2
ENSG00000136270.13 TBRG4
ENSG00000122679.8 RAMP3
ENSG00000146674.14 IGFBP3
ENSG00000136205.16 TNS3
ENSG00000183696.13 UPP1
ENSG00000132437.17 DDC
ENSG00000106070.17 GRB10
ENSG00000132432.13 SEC61G
ENSG00000146648.17 EGFR
ENSG00000176826.15 FKBP9P1
ENSG00000146729.9 GBAS
ENSG00000239789.5 MRPS17
ENSG00000146731.10 CCT6A
ENSG00000129103.17 SUMF2
ENSG00000106153.12 CHCHD2
ENSG00000169919.16 GUSB
ENSG00000126522.16 ASL
ENSG00000241258.6 CRCP
ENSG00000273142.1 RP11-458F8.4
ENSG00000106609.16 TMEM248
ENSG00000126524.9 SBDS
ENSG00000225648.5 SBDSP1
ENSG00000196313.11 POM121
ENSG00000106133.17 NSUN5P2
ENSG00000130305.16 NSUN5
ENSG00000146755.10 TRIM50
ENSG00000009954.10 BAZ1B
ENSG00000106635.7 BCL7B
ENSG00000106638.15 TBL2
ENSG00000009950.15 MLXIPL
ENSG00000071462.11 WBSCR22
ENSG00000106089.11 STX1A
ENSG00000106077.18 ABHD11
ENSG00000165215.6 CLDN3
ENSG00000189143.9 CLDN4
ENSG00000165171.10 WBSCR27
ENSG00000049540.16 ELN
ENSG00000106683.14 LIMK1
ENSG00000106682.14 EIF4H
ENSG00000049541.10 RFC2
ENSG00000106665.15 CLIP2
ENSG00000274523.4 RCC1L
ENSG00000223705.9 NSUN5P1
ENSG00000272391.5 POM121C
ENSG00000005486.16 RHBDD2
ENSG00000127948.15 POR
ENSG00000189077.10 TMEM120A
ENSG00000127952.16 STYXL1
ENSG00000146701.11 MDH2
ENSG00000106211.8 HSPB1
ENSG00000170027.6 YWHAG
ENSG00000091073.19 DTX2
ENSG00000146707.14 POMZP3
ENSG00000186088.15 GSAP
ENSG00000127947.15 PTPN12
ENSG00000135211.5 TMEM60
ENSG00000135218.17 CD36
ENSG00000135164.18 DMTF1
ENSG00000135185.11 TMEM243
ENSG00000075142.13 SRI
ENSG00000127954.12 STEAP4
ENSG00000164647.8 STEAP1
ENSG00000157224.15 CLDN12
ENSG00000127914.16 AKAP9
ENSG00000001630.15 CYP51A1
ENSG00000001631.15 KRIT1
ENSG00000001629.9 ANKIB1
ENSG00000157259.6 GATAD1
ENSG00000127980.15 PEX1
ENSG00000105825.11 TFPI2
ENSG00000127920.5 GNG11
ENSG00000164692.17 COL1A2
ENSG00000127995.16 CASD1
ENSG00000127990.15 SGCE
ENSG00000105852.10 PON3
ENSG00000105854.12 PON2
ENSG00000004799.7 PDK4
ENSG00000004864.13 SLC25A13
ENSG00000070669.16 ASNS
ENSG00000183444.10 OR7E38P
ENSG00000243554.1 AC004967.7
ENSG00000164715.5 LMTK2
ENSG00000180535.3 BHLHA15
ENSG00000205356.9 TECPR1
ENSG00000164713.9 BRI3
ENSG00000006453.13 BAIAP2L1
ENSG00000106236.3 NPTX2
ENSG00000198742.9 SMURF1
ENSG00000241685.9 ARPC1A
ENSG00000130429.12 ARPC1B
ENSG00000106244.12 PDAP1
ENSG00000106245.10 BUD31
ENSG00000160917.14 CPSF4
ENSG00000241468.7 ATP5J2
ENSG00000160908.14 ZNF394
ENSG00000197343.10 ZNF655
ENSG00000106258.13 CYP3A5
ENSG00000160868.14 CYP3A4
ENSG00000021461.16 CYP3A43
ENSG00000146833.15 TRIM4
ENSG00000176402.5 GJC3
ENSG00000160862.12 AZGP1
ENSG00000106261.16 ZKSCAN1
ENSG00000166526.16 ZNF3
ENSG00000168090.9 COPS6
ENSG00000166508.17 MCM7
ENSG00000221838.9 AP4M1
ENSG00000106290.14 TAF6
ENSG00000188186.10 LAMTOR4
ENSG00000146826.16 C7orf43
ENSG00000239521.7 GATS
ENSG00000242294.6 STAG3L5P
ENSG00000121716.20 PILRB
ENSG00000146834.13 MEPCE
ENSG00000160813.6 PPP1R35
ENSG00000166925.8 TSC22D4
ENSG00000106351.12 AGFG2
ENSG00000205307.11 SAP25
ENSG00000077454.15 LRCH4
ENSG00000106333.12 PCOLCE
ENSG00000106330.11 MOSPD3
ENSG00000172354.9 GNB2
ENSG00000146830.9 GIGYF1
ENSG00000172336.4 POP7
ENSG00000130427.2 EPO
ENSG00000196411.9 EPHB4
ENSG00000146828.17 SLC12A9
ENSG00000087077.13 TRIP6
ENSG00000087087.18 SRRT
ENSG00000169871.12 TRIM56
ENSG00000106366.8 SERPINE1
ENSG00000106367.13 AP1S1
ENSG00000128564.6 VGF
ENSG00000106397.11 PLOD3
ENSG00000106400.11 ZNHIT1
ENSG00000214253.8 FIS1
ENSG00000128563.13 PRKRIP1
ENSG00000005075.15 POLR2J
ENSG00000267368.1 UPK3BL
ENSG00000170632.13 ARMC10
ENSG00000105819.13 PMPCB
ENSG00000161057.11 PSMC2
ENSG00000239569.3 KMT2E-AS1
ENSG00000005483.20 KMT2E
ENSG00000135249.7 RINT1
ENSG00000008282.8 SYPL1
ENSG00000105835.11 NAMPT
ENSG00000105856.13 HBP1
ENSG00000091140.13 DLD
ENSG00000091136.13 LAMB1
ENSG00000091129.19 NRCAM
ENSG00000135241.16 PNPLA8
ENSG00000128590.4 DNAJB9
ENSG00000198839.9 ZNF277
ENSG00000006652.13 IFRD1
ENSG00000214194.8 LINC00998
ENSG00000135269.17 TES
ENSG00000105971.14 CAV2
ENSG00000105974.11 CAV1
ENSG00000198898.13 CAPZA2
ENSG00000004866.20 ST7
ENSG00000001626.14 CFTR
ENSG00000196937.10 FAM3C
ENSG00000008311.14 AASS
ENSG00000081803.15 CADPS2
ENSG00000106299.7 WASL
ENSG00000004059.10 ARF5
ENSG00000197157.10 SND1
ENSG00000106348.16 IMPDH1
ENSG00000135245.9 HILPDA
ENSG00000280828.1 RP11-274B21.1
ENSG00000281896.1 RP11-274B21.13
ENSG00000243302.3 RP11-274B21.2
ENSG00000230715.3 RP11-274B21.4
ENSG00000229413.2 RP11-274B21.12
ENSG00000243679.1 RP11-274B21.3
ENSG00000281490.1 CICP14
ENSG00000128595.16 CALU
ENSG00000128524.4 ATP6V1F
ENSG00000064419.13 TNPO3
ENSG00000158457.5 TSPAN33
ENSG00000158467.16 AHCYL2
ENSG00000186591.11 UBE2H
ENSG00000128607.13 KLHDC10
ENSG00000158516.11 CPA2
ENSG00000128510.10 CPA4
ENSG00000091704.9 CPA1
ENSG00000106484.14 MEST
ENSG00000128567.16 PODXL
ENSG00000106554.11 CHCHD3
ENSG00000283041.1 RP11-371A22.1
ENSG00000131558.14 EXOC4
ENSG00000085662.13 AKR1B1
ENSG00000122786.19 CALD1
ENSG00000146859.6 TMEM140
ENSG00000105875.13 WDR91
ENSG00000243317.7 C7orf73
ENSG00000105887.10 MTPN
ENSG00000182158.14 CREB3L2
ENSG00000164898.12 FMC1
ENSG00000146963.17 LUC7L2
ENSG00000064393.15 HIPK2
ENSG00000059378.12 PARP12
ENSG00000157800.17 SLC37A3
ENSG00000133606.10 MKRN1
ENSG00000133597.10 ADCK2
ENSG00000090266.12 NDUFB2
ENSG00000244701.1 RP5-894A10.2
ENSG00000257093.6 KIAA1147
ENSG00000106028.10 SSBP1
ENSG00000204983.13 PRSS1
ENSG00000275896.5 PRSS2
ENSG00000250591.3 PRSS3P1
ENSG00000106123.11 EPHB6
ENSG00000165125.19 TRPV6
ENSG00000197448.13 GSTK1
ENSG00000106144.19 CASP2
ENSG00000159840.15 ZYX
ENSG00000055130.15 CUL1
ENSG00000155660.10 PDIA4
ENSG00000170265.11 ZNF282
ENSG00000204946.9 ZNF783
ENSG00000133624.13 ZNF767P
ENSG00000181444.12 ZNF467
ENSG00000106479.10 ZNF862
ENSG00000171130.17 ATP6V0E2
ENSG00000127399.14 LRRC61
ENSG00000106538.9 RARRES2
ENSG00000214022.11 REPIN1
ENSG00000284048.1 RP11-511P7.6
ENSG00000179144.4 GIMAP7
ENSG00000106565.17 TMEM176B
ENSG00000002933.7 TMEM176A
ENSG00000164889.13 SLC4A2
ENSG00000164896.19 FASTK
ENSG00000164897.12 TMUB1
ENSG00000133612.18 AGAP3
ENSG00000033050.7 ABCF2
ENSG00000033100.16 CHPF2
ENSG00000082014.16 SMARCD3
ENSG00000013374.15 NUB1
ENSG00000106615.9 RHEB
ENSG00000178234.12 GALNT11
ENSG00000055609.17 KMT2C
ENSG00000273344.1 PAXIP1-AS1
ENSG00000186480.12 INSIG1
ENSG00000184863.10 RBM33
ENSG00000130675.14 MNX1
ENSG00000235029.1 MNX1-AS2
ENSG00000009335.17 UBE3C
ENSG00000155093.17 PTPRN2
ENSG00000117868.15 ESYT2
ENSG00000106018.13 VIPR2
ENSG00000180190.11 TDRP
ENSG00000164825.3 DEFB1
ENSG00000154316.16 TDH
ENSG00000255020.1 AF131216.5
ENSG00000136574.17 GATA4
ENSG00000154328.15 NEIL2
ENSG00000079459.12 FDFT1
ENSG00000164733.20 CTSB
ENSG00000104723.20 TUSC3
ENSG00000104219.12 ZDHHC2
ENSG00000198791.11 CNOT7
ENSG00000003989.17 SLC7A2
ENSG00000129422.14 MTUS1
ENSG00000253671.1 RP11-806O11.1
ENSG00000104760.16 FGL1
ENSG00000078674.17 PCM1
ENSG00000104763.18 ASAH1
ENSG00000104611.11 SH2D4A
ENSG00000104613.11 INTS10
ENSG00000147416.10 ATP6V1B2
ENSG00000130227.16 XPO7
ENSG00000158856.17 DMTN
ENSG00000158863.21 FAM160B2
ENSG00000275074.1 NUDT18
ENSG00000168476.11 REEP4
ENSG00000168487.17 BMP1
ENSG00000168495.12 POLR3D
ENSG00000104635.13 SLC39A14
ENSG00000120910.14 PPP3CC
ENSG00000120896.13 SORBS3
ENSG00000158941.16 CCAR2
ENSG00000134020.7 PEBP4
ENSG00000120889.12 TNFRSF10B
ENSG00000147457.13 CHMP7
ENSG00000104679.10 R3HCC1
ENSG00000197217.12 ENTPD4
ENSG00000147454.13 SLC25A37
ENSG00000159167.11 STC1
ENSG00000104756.15 KCTD9
ENSG00000221914.9 PPP2R2A
ENSG00000104765.15 BNIP3L
ENSG00000092964.17 DPYSL2
ENSG00000120899.17 PTK2B
ENSG00000120915.13 EPHX2
ENSG00000120885.21 CLU
ENSG00000147419.17 CCDC25
ENSG00000186918.13 ZNF395
ENSG00000012232.8 EXTL3
ENSG00000197892.12 KIF13B
ENSG00000120875.8 DUSP4
ENSG00000133872.13 SARAF
ENSG00000104671.7 DCTN6
ENSG00000157110.15 RBPMS
ENSG00000197265.8 GTF2E2
ENSG00000104687.12 GSR
ENSG00000104695.12 PPP2CB
ENSG00000183779.6 ZNF703
ENSG00000147475.14 ERLIN2
ENSG00000147471.11 PROSC
ENSG00000156675.15 RAB11FIP1
ENSG00000187840.4 EIF4EBP1
ENSG00000129691.15 ASH2L
ENSG00000175324.9 LSM1
ENSG00000085788.13 DDHD2
ENSG00000147535.16 PLPP5
ENSG00000147548.16 NSD3
ENSG00000077782.19 FGFR1
ENSG00000255201.1 RP11-350N15.4
ENSG00000147526.19 TACC1
ENSG00000168615.11 ADAM9
ENSG00000176907.4 C8orf4
ENSG00000147533.16 GOLGA7
ENSG00000158669.11 GPAT4
ENSG00000104368.17 PLAT
ENSG00000104365.13 IKBKB
ENSG00000078668.13 VDAC3
ENSG00000168575.9 SLC20A2
ENSG00000176209.11 SMIM19
ENSG00000168522.12 FNTA
ENSG00000165102.14 HGSNAT
ENSG00000164808.16 SPIDR
ENSG00000221869.4 CEBPD
ENSG00000253729.7 PRKDC
ENSG00000019549.9 SNAI2
ENSG00000168300.13 PCMTD1
ENSG00000023287.12 RB1CC1
ENSG00000047249.17 ATP6V1H
ENSG00000187735.13 TCEA1
ENSG00000120992.17 LYPLA1
ENSG00000137547.8 MRPL15
ENSG00000008988.9 RPS20
ENSG00000170791.17 CHCHD7
ENSG00000104331.8 IMPAD1
ENSG00000137575.11 SDCBP
ENSG00000035681.7 NSMAF
ENSG00000104388.14 RAB2A
ENSG00000185728.16 YTHDF3
ENSG00000104442.9 ARMC1
ENSG00000179041.3 RRS1
ENSG00000147576.15 ADHFE1
ENSG00000245910.8 SNHG6
ENSG00000121022.13 COPS5
ENSG00000066777.8 ARFGEF1
ENSG00000067167.7 TRAM1
ENSG00000147592.8 LACTB2
ENSG00000178860.8 MSC
ENSG00000147604.13 RPL7
ENSG00000121039.9 RDH10
ENSG00000175606.10 TMEM70
ENSG00000164751.14 PEX2
ENSG00000147586.9 MRPS28
ENSG00000076554.15 TPD52
ENSG00000164684.13 ZNF704
ENSG00000164687.10 FABP5
ENSG00000170323.8 FABP4
ENSG00000104231.10 ZFAND1
ENSG00000164695.4 CHMP4C
ENSG00000176731.11 C8orf59
ENSG00000104267.9 CA2
ENSG00000123124.13 WWP1
ENSG00000085719.12 CPNE3
ENSG00000104312.7 RIPK2
ENSG00000104320.13 NBN
ENSG00000104325.6 DECR1
ENSG00000164949.7 GEM
ENSG00000164944.11 KIAA1429
ENSG00000104413.15 ESRP1
ENSG00000164941.13 INTS8
ENSG00000164938.13 TP53INP1
ENSG00000156467.9 UQCRB
ENSG00000156469.8 MTERF3
ENSG00000156471.12 PTDSS1
ENSG00000169439.11 SDC2
ENSG00000104324.15 CPQ
ENSG00000147649.9 MTDH
ENSG00000104341.16 LAPTM4B
ENSG00000156482.10 RPL30
ENSG00000177459.10 ERICH5
ENSG00000132541.10 RIDA
ENSG00000104361.9 NIPAL2
ENSG00000164919.10 COX6C
ENSG00000147669.10 POLR2K
ENSG00000034677.12 RNF19A
ENSG00000070756.15 PABPC1
ENSG00000164924.17 YWHAZ
ENSG00000261087.1 KB-1460A1.5
ENSG00000120963.11 ZNF706
ENSG00000083307.10 GRHL2
ENSG00000104517.12 UBR5
ENSG00000155090.14 KLF10
ENSG00000155096.13 AZIN1
ENSG00000155097.11 ATP6V1C1
ENSG00000164930.11 FZD6
ENSG00000164934.13 DCAF13
ENSG00000104408.9 EIF3E
ENSG00000104412.7 EMC2
ENSG00000120533.12 ENY2
ENSG00000147654.14 EBAG9
ENSG00000147642.16 SYBU
ENSG00000147677.10 EIF3H
ENSG00000164754.14 RAD21
ENSG00000164756.12 SLC30A8
ENSG00000164758.7 MED30
ENSG00000147676.13 MAL2
ENSG00000136960.12 ENPP2
ENSG00000172172.7 MRPL13
ENSG00000172164.13 SNTB1
ENSG00000178764.7 ZHX2
ENSG00000136986.9 DERL1
ENSG00000189376.11 C8orf76
ENSG00000156804.7 FBXO32
ENSG00000176853.15 FAM91A1
ENSG00000170881.4 RNF139
ENSG00000147687.18 TATDN1
ENSG00000147684.7 NDUFB9
ENSG00000170873.18 MTSS1
ENSG00000104549.11 SQLE
ENSG00000164961.15 WASHC5
ENSG00000173334.3 TRIB1
ENSG00000168672.3 FAM84B
ENSG00000136997.16 MYC
ENSG00000132294.14 EFR3A
ENSG00000104419.14 NDRG1
ENSG00000008513.14 ST3GAL1
ENSG00000104472.9 CHRAC1
ENSG00000169398.19 PTK2
ENSG00000184489.11 PTP4A3
ENSG00000171045.14 TSNARE1
ENSG00000130193.7 THEM6
ENSG00000160932.10 LY6E
ENSG00000250571.6 GLI4
ENSG00000158106.13 RHPN1
ENSG00000014164.6 ZC3H3
ENSG00000104518.10 GSDMD
ENSG00000147813.15 NAPRT
ENSG00000279605.1 RP11-661A12.8
ENSG00000104529.17 EEF1D
ENSG00000104524.13 PYCRL
ENSG00000104522.15 TSTA3
ENSG00000180921.6 FAM83H
ENSG00000180900.18 SCRIB
ENSG00000179950.13 PUF60
ENSG00000185189.17 NRBP2
ENSG00000178209.14 PLEC
ENSG00000178685.13 PARP10
ENSG00000178719.16 GRINA
ENSG00000178814.16 OPLAH
ENSG00000178896.8 EXOSC4
ENSG00000197858.10 GPAA1
ENSG00000179091.4 CYC1
ENSG00000179526.16 SHARPIN
ENSG00000179632.9 MAF1
ENSG00000235173.6 HGH1
ENSG00000179832.17 MROH1
ENSG00000261236.7 BOP1
ENSG00000185122.10 HSF1
ENSG00000185000.11 DGAT1
ENSG00000185803.8 SLC52A2
ENSG00000182325.10 FBXL6
ENSG00000173137.11 ADCK5
ENSG00000071894.16 CPSF1
ENSG00000160948.13 VPS28
ENSG00000187954.12 CYHR1
ENSG00000167702.11 KIFC2
ENSG00000160972.9 PPP1R16A
ENSG00000167701.13 GPT
ENSG00000167700.8 MFSD3
ENSG00000160959.7 LRRC14
ENSG00000213563.6 C8orf82
ENSG00000198169.8 ZNF251
ENSG00000161016.17 RPL8
ENSG00000170619.9 COMMD5
ENSG00000182307.12 C8orf33
ENSG00000181404.15 WASHC1
ENSG00000107104.18 KANK1
ENSG00000147852.15 VLDLR
ENSG00000080608.9 PUM3
ENSG00000205808.5 PLPP6
ENSG00000106993.11 CDC37L1
ENSG00000147853.16 AK3
ENSG00000120158.11 RCL1
ENSG00000137040.9 RANBP6
ENSG00000137038.7 TMEM261
ENSG00000153714.5 LURAP1L
ENSG00000147862.15 NFIB
ENSG00000155876.5 RRAGA
ENSG00000147872.9 PLIN2
ENSG00000137154.12 RPS6
ENSG00000260912.1 RP11-363E7.4
ENSG00000198642.6 KLHL9
ENSG00000198680.4 TUSC1
ENSG00000122729.18 ACO1
ENSG00000165264.10 NDUFB6
ENSG00000137074.18 APTX
ENSG00000086061.15 DNAJA1
ENSG00000086062.12 B4GALT1
ENSG00000107262.18 BAG1
ENSG00000086065.13 CHMP5
ENSG00000086102.18 NFX1
ENSG00000165272.14 AQP3
ENSG00000165271.16 NOL6
ENSG00000204982.3 PRSS3P4
ENSG00000233776.5 LINC01251
ENSG00000010438.16 PRSS3
ENSG00000107341.4 UBE2R2
ENSG00000137073.21 UBAP2
ENSG00000198876.12 DCAF12
ENSG00000165006.13 UBAP1
ENSG00000164978.17 NUDT2
ENSG00000164976.8 KIAA1161
ENSG00000164970.14 FAM219A
ENSG00000164967.9 RPP25L
ENSG00000137100.15 DCTN3
ENSG00000147955.16 SIGMAR1
ENSG00000213930.11 GALT
ENSG00000137070.17 IL11RA
ENSG00000172724.11 CCL19
ENSG00000137077.7 CCL21
ENSG00000165280.15 VCP
ENSG00000221829.9 FANCG
ENSG00000165282.13 PIGO
ENSG00000165283.15 STOML2
ENSG00000198722.14 UNC13B
ENSG00000198853.11 RUSC2
ENSG00000107140.15 TESK1
ENSG00000159884.11 CCDC107
ENSG00000107159.12 CA9
ENSG00000198467.13 TPM2
ENSG00000137076.20 TLN1
ENSG00000107175.11 CREB3
ENSG00000070610.14 GBA2
ENSG00000107185.9 RGP1
ENSG00000137133.10 HINT2
ENSG00000137103.16 TMEM8B
ENSG00000122705.16 CLTA
ENSG00000137075.17 RNF38
ENSG00000281649.1 EBLN3P
ENSG00000147905.17 ZCCHC7
ENSG00000137106.17 GRHPR
ENSG00000168795.4 ZBTB5
ENSG00000137054.15 POLR1E
ENSG00000175768.12 TOMM5
ENSG00000165275.9 TRMT10B
ENSG00000107338.9 SHB
ENSG00000137124.7 ALDH1B1
ENSG00000273036.2 FAM95C
ENSG00000187866.8 FAM122A
ENSG00000119139.17 TJP2
ENSG00000135063.17 FAM189A2
ENSG00000198887.8 SMC5
ENSG00000119138.4 KLF9
ENSG00000135048.13 TMEM2
ENSG00000107372.12 ZFAND5
ENSG00000165092.12 ALDH1A1
ENSG00000135046.13 ANXA1
ENSG00000106733.20 NMRK1
ENSG00000134996.11 OSTF1
ENSG00000135002.11 RFK
ENSG00000156052.10 GNAQ
ENSG00000135069.13 PSAT1
ENSG00000196781.14 TLE1
ENSG00000165105.9 RASEF
ENSG00000135018.13 UBQLN1
ENSG00000165119.20 HNRNPK
ENSG00000235298.1 RP11-575L7.8
ENSG00000197506.7 SLC28A3
ENSG00000165121.11 RP11-213G2.3
ENSG00000135052.16 GOLM1
ENSG00000135070.14 ISCA1
ENSG00000180447.6 GAS1
ENSG00000196730.12 DAPK1
ENSG00000135047.14 CTSL
ENSG00000156345.17 CDK20
ENSG00000106723.16 SPIN1
ENSG00000224945.1 RP11-82L18.2
ENSG00000187742.14 SECISBP2
ENSG00000130222.10 GADD45G
ENSG00000165025.14 SYK
ENSG00000148090.11 AUH
ENSG00000165030.3 NFIL3
ENSG00000090054.13 SPTLC1
ENSG00000196305.17 IARS
ENSG00000198000.11 NOL8
ENSG00000165233.17 CARD19
ENSG00000131669.9 NINJ1
ENSG00000165238.16 WNK2
ENSG00000188938.15 FAM120AOS
ENSG00000048828.16 FAM120A
ENSG00000197724.10 PHF2
ENSG00000148110.15 MFSD14B
ENSG00000165140.9 FBP1
ENSG00000148120.16 C9orf3
ENSG00000130958.11 SLC35D2
ENSG00000136842.13 TMOD1
ENSG00000136937.12 NCBP1
ENSG00000136936.10 XPA
ENSG00000136938.8 ANP32B
ENSG00000095380.10 NANS
ENSG00000119514.6 GALNT12
ENSG00000204291.10 COL15A1
ENSG00000106799.12 TGFBR1
ENSG00000119523.9 ALG2
ENSG00000106803.9 SEC61B
ENSG00000023318.7 ERP44
ENSG00000136897.7 MRPL50
ENSG00000136870.10 ZNF189
ENSG00000136872.17 ALDOB
ENSG00000165152.8 TMEM246
ENSG00000155827.11 RNF20
ENSG00000136783.9 NIPSNAP3A
ENSG00000070214.15 SLC44A1
ENSG00000119318.12 RAD23B
ENSG00000136826.14 KLF4
ENSG00000070061.14 IKBKAP
ENSG00000119328.11 FAM206A
ENSG00000119326.14 CTNNAL1
ENSG00000106771.12 TMEM245
ENSG00000095203.14 EPB41L4B
ENSG00000070159.13 PTPN3
ENSG00000136810.12 TXN
ENSG00000136813.14 KIAA0368
ENSG00000106853.18 PTGR1
ENSG00000059769.19 DNAJC25
ENSG00000242616.3 GNG10
ENSG00000148154.9 UGCG
ENSG00000119314.15 PTBP3
ENSG00000119471.14 HSDL2
ENSG00000136868.10 SLC31A1
ENSG00000136875.12 PRPF4
ENSG00000119411.10 BSPRY
ENSG00000119431.9 HDHD3
ENSG00000148218.15 ALAD
ENSG00000148229.12 POLE3
ENSG00000106927.11 AMBP
ENSG00000136883.13 KIF12
ENSG00000196739.14 COL27A1
ENSG00000095397.13 WHRN
ENSG00000136888.6 ATP6V1G1
ENSG00000119402.16 FBXW2
ENSG00000095261.13 PSMD5
ENSG00000226752.9 PSMD5-AS1
ENSG00000106804.7 C5
ENSG00000119396.10 RAB14
ENSG00000148180.19 GSN
ENSG00000148175.12 STOM
ENSG00000136848.16 DAB2IP
ENSG00000119421.6 NDUFA8
ENSG00000011454.16 RABGAP1
ENSG00000119408.16 NEK6
ENSG00000136930.12 PSMB7
ENSG00000136942.14 RPL35
ENSG00000136950.13 ARPC5L
ENSG00000136935.13 GOLGA1
ENSG00000119414.11 PPP6C
ENSG00000044574.7 HSPA5
ENSG00000119487.16 MAPKAP1
ENSG00000167081.16 PBX3
ENSG00000197958.12 RPL12
ENSG00000136830.11 FAM129B
ENSG00000136854.19 STXBP1
ENSG00000160404.17 TOR2A
ENSG00000136807.13 CDK9
ENSG00000136877.14 FPGS
ENSG00000106991.13 ENG
ENSG00000225032.5 RP11-228B15.4
ENSG00000106992.17 AK1
ENSG00000160408.14 ST6GALNAC6
ENSG00000136840.18 ST6GALNAC4
ENSG00000136908.17 DPM2
ENSG00000167106.11 FAM102A
ENSG00000148339.12 SLC25A25
ENSG00000234771.3 SLC25A25-AS1
ENSG00000148334.14 PTGES2
ENSG00000148346.11 LCN2
ENSG00000171159.4 C9orf16
ENSG00000148337.20 CIZ1
ENSG00000167110.17 GOLGA2
ENSG00000167113.10 COQ4
ENSG00000167114.12 SLC27A4
ENSG00000167118.10 URM1
ENSG00000167123.18 CERCAM
ENSG00000136811.16 ODF2
ENSG00000119392.14 GLE1
ENSG00000197694.15 SPTAN1
ENSG00000119333.11 WDR34
ENSG00000119335.16 SET
ENSG00000160446.18 ZDHHC12
ENSG00000160445.10 ZER1
ENSG00000107021.15 TBC1D13
ENSG00000167136.6 ENDOG
ENSG00000198917.12 SPOUT1
ENSG00000136802.11 LRRC8A
ENSG00000175287.18 PHYHD1
ENSG00000175283.7 DOLK
ENSG00000095319.14 NUP188
ENSG00000148341.17 SH3GLB2
ENSG00000148343.18 MIGA2
ENSG00000167130.17 DOLPP1
ENSG00000095321.16 CRAT
ENSG00000119383.19 PTPA
ENSG00000188483.7 IER5L
ENSG00000204054.13 LINC00963
ENSG00000148331.11 ASB6
ENSG00000136816.15 TOR1B
ENSG00000136827.11 TOR1A
ENSG00000136819.15 C9orf78
ENSG00000136878.12 USP20
ENSG00000148358.19 GPR107
ENSG00000130707.17 ASS1
ENSG00000107164.15 FUBP3
ENSG00000097007.17 ABL1
ENSG00000126883.16 NUP214
ENSG00000130723.18 PRRC2B
ENSG00000130714.15 POMT1
ENSG00000130717.12 UCK1
ENSG00000107263.18 RAPGEF1
ENSG00000165699.13 TSC1
ENSG00000196205.8 EEF1A1P5
ENSG00000148308.17 GTF3C5
ENSG00000170835.14 CEL
ENSG00000170827.9 CELP
ENSG00000160271.14 RALGDS
ENSG00000175164.13 ABO
ENSG00000148296.6 SURF6
ENSG00000148303.16 RPL7A
ENSG00000148290.9 SURF1
ENSG00000148291.9 SURF2
ENSG00000148248.13 SURF4
ENSG00000148300.11 REXO4
ENSG00000160325.14 CACFD1
ENSG00000197859.9 ADAMTSL2
ENSG00000225756.1 DBH-AS1
ENSG00000123453.17 SARDH
ENSG00000160293.16 VAV2
ENSG00000196363.9 WDR5
ENSG00000186350.9 RXRA
ENSG00000130635.15 COL5A1
ENSG00000196422.10 PPP1R26
ENSG00000122140.10 MRPS2
ENSG00000130560.8 UBAC1
ENSG00000238227.7 C9orf69
ENSG00000165661.16 QSOX2
ENSG00000160360.12 GPSM1
ENSG00000165684.4 SNAPC4
ENSG00000165689.16 SDCCAG3
ENSG00000165688.11 PMPCA
ENSG00000148396.18 SEC16A
ENSG00000148400.9 NOTCH1
ENSG00000172889.15 EGFL7
ENSG00000169692.12 AGPAT2
ENSG00000165716.10 FAM69B
ENSG00000233016.6 SNHG7
ENSG00000187922.13 LCN10
ENSG00000244187.7 TMEM141
ENSG00000213213.13 CCDC183
ENSG00000196642.18 RABL6
ENSG00000232434.2 C9orf172
ENSG00000054148.17 PHPT1
ENSG00000177943.13 MAMDC4
ENSG00000107223.12 EDF1
ENSG00000159069.13 FBXW5
ENSG00000107317.12 PTGDS
ENSG00000148362.10 C9orf142
ENSG00000107331.16 ABCA2
ENSG00000107281.9 NPDC1
ENSG00000197355.10 UAP1L1
ENSG00000177239.14 MAN1B1
ENSG00000176978.13 DPP7
ENSG00000176248.8 ANAPC2
ENSG00000176101.11 SSNA1
ENSG00000176058.11 TPRN
ENSG00000187713.6 TMEM203
ENSG00000188566.13 NDOR1
ENSG00000212864.3 RNF208
ENSG00000188229.5 TUBB4B
ENSG00000188986.6 NELFB
ENSG00000198435.3 NRARP
ENSG00000188747.8 NOXA1
ENSG00000165802.21 NSMF
ENSG00000130653.15 PNPLA7
ENSG00000182154.7 MRPL41
ENSG00000148399.12 DPH7
ENSG00000165724.5 ZMYND19
ENSG00000197070.13 ARRDC1
ENSG00000203993.4 ARRDC1-AS1
ENSG00000015171.19 ZMYND11
ENSG00000107929.14 LARP4B
ENSG00000107937.18 GTPBP4
ENSG00000067064.10 IDI1
ENSG00000047056.14 WDR37
ENSG00000067057.16 PFKP
ENSG00000107959.15 PITRM1
ENSG00000067082.14 KLF6
